error,steer
0.050976148390685164,0.03769671261988131
0.037701108523119406,-0.013254824402775568
0.04516850840910891,0.05380170907732233
0.05305924401411577,0.060596165770633745
0.04543008196371066,0.008956228229838072
0.04284314835535667,0.022248232228927085
0.05801962982886533,0.0861058328050774
0.03173588709677411,-0.054738604629209306
-0.021671195652173837,-0.1807034251803836
-0.0821993885869567,-0.23995031805728512
-0.09092247596153857,-0.08997380346709545
-0.09959245904558411,-0.09563465526711397
-0.08988136574074072,-0.034014456530120155
-0.09025297619047627,-0.06450969285076975
-0.06314732142857142,0.036241243834134934
-0.07076390759698281,-0.07252731809327206
-0.07450300628063733,-0.0637109711775084
-0.011434659090908994,0.18110067799550927
-0.009549507630849519,-0.001383982890238976
0.04154499509503431,0.18137656217859455
0.041240472560975586,0.02764973563828641
0.03461534551378307,0.004016436966554161
0.07883153449559703,0.1870490936418384
0.04352101293103452,-0.07468762621266843
0.04975337009803926,0.05322882783837028
0.055762263541737765,0.05680153245455706
0.05890575741499866,0.05022790211191991
0.05111275581982078,0.012676826034078163
0.03673297357182612,-0.017121629736838923
0.049080280142989,0.07111409524254902
0.04541443926949018,0.020577187265809635
0.041033201502803075,0.01579024505908564
0.013769321915575717,-0.0721987198337623
0.025199113155963106,0.051803464017843665
0.025199113155963106,0.017737047328083583
0.030546584854916327,0.03741044389291398
0.021777714374768564,-0.011767328987422422
0.029881664364134152,0.045135458108446797
0.02985568962404663,0.02099098970740905
0.025191547585452768,0.0038511776431476748
-0.012922553987811548,-0.12613185320965634
0.0009305507187127304,0.04210203544567553
-0.009795841909135383,-0.039639221054911876
-0.007910220841886329,0.0002552804720097959
-0.007232839822670201,-0.002793403326926682
0.002153214785151114,0.02963760600094028
0.00310396816394416,0.00516169985833605
-0.0024799721927967868,-0.018175320052765224
0.06502322635135141,0.24635633404983795
0.0672628837719298,0.05407009961547989
0.052917850378788066,-0.00653489508438862
0.0111541193181818,-0.11126415611161102
0.0111541193181818,0.00811249467855923
0.003196614583333357,-0.02118051758399398
-0.011985576923076913,-0.05207877160473364
-0.006637731481481524,0.011557787275762451
-0.010375679905583014,-0.01842293746102624
-0.004912446120689751,0.01330716515103098
-0.015678710937500107,-0.04285669463597294
0.010462387547348406,0.08600282929004523
-0.0340303308823529,-0.15566250313868035
-0.05995538277247832,-0.11986315585862212
0.03147857441471569,0.285202833743645
0.03147857441471569,0.022295454817856955
0.037435234950859986,0.044377192540821626
0.014407848341272178,-0.056148869605336306
0.03641208077162208,0.09166687139515409
0.03641208077162208,0.025832647946361118
0.041010493637109846,0.0427509664185257
0.03863754278817364,0.020112057807802723
0.043954229379831844,0.047049497702487286
0.036250479463884135,0.002240497349992491
0.03629264458308583,0.026006380384754932
0.02678885126565156,-0.00903968020615293
0.029506711535905693,0.02934797992161317
0.018968319610489635,-0.017797138229266027
0.028480073853040543,0.04900371921092633
0.010755320842511651,-0.04470591875662352
-0.0024351332480863517,-0.04079694978956104
0.0027488828673632782,0.018392210601103007
0.0020431110829958856,-0.00011771491001138145
0.019009217885426467,0.06419370098721898
0.006079479269265775,-0.033735298457630535
0.013990167241236761,0.03398452757363733
0.042328088228628324,0.11501172925702002
0.03670177547233457,0.009447873280656525
0.028368518218870164,-0.004210416986613837
0.0360870726495726,0.04860601653092163
0.03254172790473682,0.012902984333302942
0.023815604412120273,-0.00819390618021101
0.023815604412120273,0.017399631167160517
0.023400969405433614,0.015879096087863157
0.010091288919413799,-0.03167850761788564
-0.017953125000000014,-0.0960776777927376
-0.005840773809523725,0.033077864433621325
-0.05670572916666679,-0.1948605883706578
-0.070849609375,-0.09112916240752775
-0.06651141826923083,-0.032982348628943385
-0.05882006448412689,-0.017682736125734972
-0.0679042687511842,-0.07400660686764493
-0.055562557727832564,-0.0016124942831990396
-0.05223034274193559,-0.026186148440093277
-0.07431101774724098,-0.11939033748572625
-0.07431101774724098,-0.051668024490873515
-0.015002771942110017,0.1656983946917583
-0.03909996106403639,-0.09839731590009343
-0.000664692369579889,0.11306328280906097
-0.000664692369579889,-0.0001530145201274558
0.014851619734432298,0.056982764819807366
0.014851619734432298,0.010728520242274218
0.014250724184278595,0.008583779199838923
0.014250724184278595,0.010327010367918898
0.03979353769550329,0.10572303347772903
0.043728806402230445,0.04287142169677744
0.01874950413493117,-0.06206311498852152
0.027717962874527123,0.046188922666211184
0.04283069777078197,0.07521007767843291
0.01921730166343849,-0.05636824839187989
0.041188531818627895,0.09656275500715628
0.041188531818627895,0.029366464015285514
0.023607965339700776,-0.03455838689377337
0.029971677418200216,0.040004287533791115
0.029971677418200216,0.02157181556704673
0.032990296500302385,0.032961760338936684
0.02070927782890042,-0.02180656566243811
0.008757274881187983,-0.028768838042293646
0.05769817217946312,0.18702177136260578
0.042488170715241046,-0.01680053516079109
0.05271874719311409,0.06813801916313968
0.04313975989634535,0.002395440761983423
0.046603467381270566,0.043735546462983596
0.037726587770997536,0.000725637543047726
0.05739880952380947,0.0994724711245043
-0.004702132291158456,-0.18205242095968976
0.013443023989899138,0.06517102325078092
0.013443023989899138,0.010283152447458616
-0.04139678658267023,-0.18927428509400424
-0.027974811422413738,0.02122200804488364
-0.04570568081343947,-0.08403974003430735
-0.04570568081343947,-0.03122968978773356
-0.032076731637615194,0.018911821365841353
-0.03601924071033267,-0.03624076268757716
-0.04808786865807679,-0.06896230614801632
-0.0501072688087774,-0.04068523894045781
-0.03452684141409801,0.023350844722351546
-0.049934940763745314,-0.08026991903482435
-0.027437592367467546,0.05046313668158952
-0.027437592367467546,-0.018645020792554902
-0.029902944886033643,-0.028053394392176374
-0.036042568108974396,-0.043205696515473915
-0.020480097223292935,0.03269905768262628
-0.02340410076588597,-0.024613897009032774
-0.01713850680358355,0.0071370784547875685
-0.006266463122605437,0.029775822255116595
0.0026464859204471834,0.028831109508809842
0.006631116166203021,0.017312058080282994
0.00797632758570277,0.010103700206870084
-0.0009813670578472156,-0.026492464719152276
0.005695127350059082,0.024988228506435554
0.013444712458916718,0.032890159084799316
-0.005384578092349379,-0.0595246446431946
0.0053458234056716234,0.036214332892080495
0.005587637794821099,0.005138889303819744
0.006523818283393901,0.007867992048996082
0.006523818283393901,0.005075658379769612
0.01301107197203617,0.028999787195868414
0.010620029926670504,0.0006523825683934564
-0.0008603609937445356,-0.034175029515060136
0.0026946713052343084,0.013086556882217656
-0.004520990875344744,-0.02421479498399331
-0.004857533109486311,-0.0039142889154638654
-0.009497531107600743,-0.019969083968539435
-0.003999579370993267,0.014596417282431391
0.009158589572192533,0.04635922055710498
0.0019981648264561615,-0.02020057737630639
0.0019981648264561615,0.0019181626718308342
0.04484827898550723,0.1621962655925988
0.03488971920289856,-0.004590969350123736
0.025833333333333285,-0.00819219140766305
0.01205929487179489,-0.03201022541882866
0.010076161541005036,0.0017191237634416549
0.015494791666666785,0.02805775225426923
0.007748950044208769,-0.017221279219025793
0.0016675067204300121,-0.017026376263291555
0.002194676254734773,0.0037305795301124847
-0.020912075922266026,-0.08259318055772931
-0.03201388443156361,-0.05491521606515064
-0.015414041872029572,0.039454223877073924
-0.015049131405279503,-0.008871882852587628
-0.025389707393704518,-0.04825618452600934
-0.0032457629176377623,0.06496928621188729
-0.004520556201671156,-0.00639304492789884
-0.01948101176812269,-0.05760006394047139
-0.015201318796352937,0.0029725335470475057
-0.003382542798528476,0.03349098013967666
0.0035406100793419883,0.024280822613726855
0.01862227828661709,0.0588006310080161
-0.0010298019001044878,-0.0591789654576147
0.006497160787030509,0.028301506828552425
-0.0036183438429485903,-0.03240439028274276
0.009719149588828557,0.04832603428960676
-0.025768075109104595,-0.12303873820867312
-0.013078255720058607,0.029199906099322197
-0.0075367678050458405,0.011903683716988038
-0.006569848677817447,-0.0012124021586580576
-0.006407425764960095,-0.0034994751306986873
-0.009814290151022042,-0.01687483127794945
-0.03200275994134216,-0.08792635942747846
-0.012315269779831616,0.05067285980747714
0.00462385757048942,0.05402594296503323
-0.0031968339140076908,-0.025817363167077927
0.005463186535132536,0.030113556150458378
-0.008409979437939974,-0.04838885100443631
0.006878556209625586,0.05132968860260964
-0.002955915178571367,-0.030926842316173896
0.004189180107526979,0.02462693452126192
0.03947803227588391,0.13350562208408184
0.07668013649425305,0.16605320261518747
-0.028753396739130466,-0.3322947854578074
-0.041893229166666754,-0.06798318143749878
-0.04610821759259256,-0.044376025300679627
-0.03228846153846145,0.01933702249512951
-0.05029166666666658,-0.0885289631866677
-0.056237492302955695,-0.05670557571897765
-0.056237492302955695,-0.039027880411880225
-0.05542156551467574,-0.03606173817746716
-0.03182911369371126,0.04826671921958934
-0.04313219332750577,-0.0634012200903674
-0.010315881085412214,0.09088995838443223
-0.012110877403846133,-0.013577551609887254
-0.01978234943351236,-0.03663260103744237
-0.0015247797369328353,0.053567956211721744
-0.019398769024591367,-0.06671007507505525
-0.019398769024591367,-0.013383825235977002
-0.0009606920276139519,0.05405634454294614
-0.013379713453250197,-0.04620785649667569
-0.03472570100235188,-0.08837958632110293
-0.06029269833957347,-0.1213553435236101
-0.03506825625826142,0.05078457703034253
-0.03884570122831903,-0.03841938423347195
-0.03656239907938286,-0.018701126724602307
-0.03829796524799711,-0.03196029069903797
-0.019725670783087956,0.04133463646636665
-0.03167768798093,-0.05805021168886087
-0.032229179887133516,-0.024236613201625727
-0.0018489967069795555,0.08989152951743633
0.04188827128260773,0.16387917452590514
0.042886676776677214,0.033040819447085784
0.0448716145833334,0.03737652914215907
0.04770989591895454,0.041910877963609636
0.0695376619397761,0.11587686439071812
0.06521685602604066,0.03300767437942055
0.04479574632747578,-0.029625698038907543
0.05235983455882369,0.05953561163773152
0.06848088494865205,0.09550504891326633
0.03815399877899885,-0.06402428540370766
0.027751545329670436,-0.009325605250899986
-0.027380058092948543,-0.1833716692586135
-0.0066401350857022475,0.05738240894472714
-0.015423677884615294,-0.036891187295685454
-0.02474514779202277,-0.0449175042121948
-0.026191907051281937,-0.022421278152707225
-0.028397644770220155,-0.026210974741871375
-0.048360138318082946,-0.09485736376904091
-0.029524857418928897,0.03563237187246447
-0.06010198670814475,-0.13560798396387508
-0.06048473355688415,-0.04337200752627669
-0.055959875513740445,-0.025537975721345092
-0.05590686174709543,-0.03893628182122774
-0.003406788070214617,0.15368731909142186
-0.04124562301797034,-0.1427871164172101
